"","StartDate","EndDate","condition","LibCon","WhtDis_comp","LibID","LibDis_comp"
"774","4/21/2019 18:20:59","4/21/2019 18:25:53","High threat",5,5.72222222222222,3,4.66666666666667
"775","4/21/2019 18:20:59","4/21/2019 18:25:53","High threat",5,5.72222222222222,3,5
"776","4/21/2019 18:20:59","4/21/2019 18:25:53","High threat",5,5.79166666666667,2.5,5.30555555555556
"777","4/21/2019 18:20:59","4/21/2019 18:25:53","High threat",5,5.83333333333333,3.25,4.94444444444444
"778","4/21/2019 18:20:59","4/21/2019 18:25:53","High threat",5,5.88888888888889,2.5,4.75
"779","4/21/2019 18:20:59","4/21/2019 18:25:53","High threat",5,5.91666666666667,2.5,5.19444444444444
"780","4/21/2019 18:20:59","4/21/2019 18:25:53","High threat",5,5.97222222222222,2,5.61111111111111
"781","4/21/2019 18:34:22","4/21/2019 18:48:29","High threat",7,6.04166666666667,5.5,2.05555555555556
"782","4/21/2019 16:58:22","4/21/2019 17:06:26","High threat",6,6.375,4,3.5
"783","4/21/2019 16:55:39","4/21/2019 17:01:02","High threat",3,4.61111111111111,2,5.55555555555556
"784","4/21/2019 16:49:44","4/21/2019 16:54:57","High threat",7,6.19444444444444,4.25,2.72222222222222
"785","4/21/2019 18:51:54","4/21/2019 18:57:33","High threat",8,6.94444444444444,6.25,1.48611111111111
"786","4/21/2019 18:51:54","4/21/2019 18:57:33","High threat",8,7,6.25,1.48611111111111
"787","4/21/2019 17:08:08","4/21/2019 17:13:11","High threat",4,5.19444444444444,1.25,6.48611111111111
"788","4/21/2019 17:31:01","4/21/2019 17:36:58","High threat",5,5.08333333333333,3.5,4.69444444444444
"789","4/21/2019 17:31:01","4/21/2019 17:36:58","High threat",5,5.16666666666667,3.5,4.69444444444444
"790","4/21/2019 16:50:27","4/21/2019 16:55:41","High threat",1,2.125,1,6.83333333333333
"791","4/21/2019 19:17:00","4/21/2019 19:54:32","High threat",2,2.72222222222222,2,5.72222222222222
"792","4/21/2019 19:17:00","4/21/2019 19:54:32","High threat",2,2.88888888888889,2,5.72222222222222
"793","4/21/2019 16:56:52","4/21/2019 17:02:58","High threat",2,4.61111111111111,1.25,6.15277777777778
"794","4/21/2019 16:54:38","4/21/2019 16:59:58","High threat",8,4.41666666666667,4.75,2.55555555555556
"795","4/21/2019 17:33:30","4/21/2019 17:44:20","High threat",4,4.66666666666667,2,5.66666666666667
"796","4/21/2019 17:14:08","4/21/2019 17:20:01","High threat",8,6.25,5,2.16666666666667
"797","4/21/2019 17:14:08","4/21/2019 17:20:01","High threat",8,6.36111111111111,5,2.16666666666667
"798","4/21/2019 17:06:07","4/21/2019 17:12:40","High threat",5,5.5,3,4.55555555555556
"799","4/17/2019 12:29:02","4/17/2019 12:31:14","High threat",7,4.88888888888889,5.25,2.38888888888889
"800","4/21/2019 17:05:19","4/21/2019 17:14:03","High threat",3,2.16666666666667,1,6.44444444444444
"801","4/21/2019 16:55:18","4/21/2019 17:03:41","High threat",5,4.52777777777778,2.25,5.375
"802","4/21/2019 17:36:01","4/21/2019 17:42:02","High threat",7,4.72222222222222,4.25,2.88888888888889
"803","4/21/2019 17:36:01","4/21/2019 17:42:02","High threat",7,4.72222222222222,4.25,2.88888888888889
"804","4/21/2019 17:36:01","4/21/2019 17:42:02","High threat",7,4.94444444444444,4.25,2.88888888888889
"805","4/21/2019 17:36:01","4/21/2019 17:42:02","High threat",7,4.94444444444444,4.25,2.88888888888889
"806","4/21/2019 17:36:01","4/21/2019 17:42:02","High threat",7,5,4.25,2.88888888888889
"807","4/21/2019 17:36:01","4/21/2019 17:42:02","High threat",7,5.16666666666667,4.25,2.88888888888889
"808","4/21/2019 17:36:01","4/21/2019 17:42:02","High threat",7,5.16666666666667,4.25,2.88888888888889
"809","4/21/2019 17:36:01","4/21/2019 17:42:02","High threat",7,5.31944444444444,3.5,4.16666666666667
"810","4/21/2019 17:36:01","4/21/2019 17:42:02","High threat",7,5.68055555555556,2.75,4.65277777777778
"811","4/21/2019 17:36:01","4/21/2019 17:42:02","High threat",7,5.68055555555556,2.75,4.65277777777778
"812","4/21/2019 16:46:42","4/21/2019 16:54:00","High threat",5,4.77777777777778,4.5,3.16666666666667
"813","4/21/2019 16:49:03","4/21/2019 16:52:25","High threat",8,4.77777777777778,6,2.05555555555556
"814","4/21/2019 17:00:26","4/21/2019 17:06:10","High threat",2,2.05555555555556,2.75,4.44444444444444
"815","4/21/2019 17:00:26","4/21/2019 17:06:10","High threat",2,2.27777777777778,2.75,4.44444444444444
"816","4/21/2019 17:03:14","4/21/2019 17:07:33","High threat",7,5,5,3
"817","4/21/2019 17:03:14","4/21/2019 17:07:33","High threat",7,5,5,3
"818","4/21/2019 17:04:37","4/21/2019 17:15:17","High threat",5,5.11111111111111,3.5,3.72222222222222
"819","4/21/2019 16:58:45","4/21/2019 17:26:01","High threat",5,4.97222222222222,1.75,5.45833333333333
"820","4/21/2019 17:05:49","4/21/2019 17:13:12","High threat",5,1.05555555555556,7,1
"821","4/21/2019 16:46:29","4/21/2019 16:50:08","High threat",5,4.08333333333333,4.25,3.94444444444444
"822","4/21/2019 17:01:53","4/21/2019 17:10:01","High threat",2,1.70833333333333,1,6.66666666666667
"823","4/21/2019 20:27:50","4/21/2019 20:36:10","High threat",8,6.20833333333333,3.25,3.66666666666667
"824","4/21/2019 17:00:11","4/21/2019 17:10:06","High threat",7,4.58333333333333,5.5,2.75
"825","4/21/2019 16:49:52","4/21/2019 17:00:34","High threat",4,4.27777777777778,1,7
"826","4/21/2019 16:49:52","4/21/2019 17:00:34","High threat",4,4.27777777777778,1,7
"827","4/21/2019 17:05:18","4/21/2019 17:12:52","High threat",8,7,4.75,2.44444444444444
"828","4/21/2019 17:11:03","4/21/2019 17:21:29","High threat",6,3.34722222222222,6,3.27777777777778
"829","4/21/2019 16:51:16","4/21/2019 16:57:54","High threat",6,6.19444444444444,4,3.61111111111111
"830","4/21/2019 17:10:47","4/21/2019 17:15:30","High threat",3,2.13888888888889,2,5.11111111111111
"831","4/21/2019 16:49:04","4/21/2019 16:55:27","High threat",8,5.93055555555556,7,1
"832","4/21/2019 17:09:14","4/21/2019 17:16:28","High threat",7,6.88888888888889,6.25,1.81944444444444
"833","4/21/2019 18:57:20","4/21/2019 19:03:12","High threat",7,3.11111111111111,6,1.77777777777778
"834","4/21/2019 17:07:53","4/21/2019 17:13:06","High threat",8,6.09722222222222,6.25,1.48611111111111
"835","4/21/2019 19:25:49","4/21/2019 19:32:47","High threat",6,5.11111111111111,4.75,2.25
"836","4/21/2019 18:22:56","4/21/2019 18:28:04","High threat",6,5.45833333333333,5.25,2.54166666666667
"837","4/21/2019 16:48:27","4/21/2019 16:54:57","High threat",2,2.69444444444444,1,6.22222222222222
"838","4/21/2019 16:50:49","4/21/2019 16:59:06","High threat",6,4.93055555555556,3.75,4.5
"839","4/21/2019 16:50:49","4/21/2019 16:59:06","High threat",6,6.13888888888889,3,4.61111111111111
"840","4/21/2019 16:50:49","4/21/2019 16:59:06","High threat",6,6.30555555555556,3.25,4.5
"841","4/21/2019 16:48:04","4/21/2019 16:56:32","High threat",8,5.65277777777778,7,1.05555555555556
"842","4/21/2019 17:37:29","4/21/2019 17:46:21","High threat",7,4.94444444444444,6,2.11111111111111
"843","4/21/2019 17:25:55","4/21/2019 17:33:48","High threat",6,5.01388888888889,3.25,4.27777777777778
"844","4/21/2019 16:55:27","4/21/2019 17:00:37","High threat",4,2.83333333333333,2.25,4.98611111111111
"845","4/21/2019 17:14:13","4/21/2019 17:18:59","High threat",4,4.06944444444444,1.5,5.47222222222222
"846","4/21/2019 16:48:11","4/21/2019 16:53:57","High threat",8,4.73611111111111,4.25,3.05555555555556
"847","4/21/2019 16:59:53","4/21/2019 17:10:47","High threat",4,2.97222222222222,2.5,4.94444444444444
"848","4/21/2019 16:59:53","4/21/2019 17:10:47","High threat",4,3.36111111111111,2.5,4.94444444444444
"849","4/21/2019 16:49:44","4/21/2019 16:54:57","High threat",7,5.19444444444444,5,2.66666666666667
"850","4/21/2019 17:02:11","4/21/2019 17:09:35","High threat",3,3,2.5,5.05555555555556
"851","4/21/2019 18:47:06","4/21/2019 18:52:10","High threat",8,6.375,7,1
"852","4/21/2019 18:22:56","4/21/2019 18:28:04","High threat",6,6.15277777777778,5,2.72222222222222
"853","4/21/2019 20:27:50","4/21/2019 20:36:10","High threat",8,6.375,3,4
"854","4/21/2019 18:58:11","4/21/2019 19:00:31","High threat",1,3.05555555555556,3.5,4.41666666666667
"855","4/21/2019 16:46:42","4/21/2019 16:54:00","High threat",5,5.33333333333333,4.25,3.11111111111111
"856","4/21/2019 16:47:00","4/21/2019 16:52:23","High threat",5,2.19444444444444,5,3
"857","4/21/2019 17:03:08","4/21/2019 17:10:28","High threat",6,2.72222222222222,4,3.41666666666667
"858","4/21/2019 16:58:39","4/21/2019 17:07:55","High threat",5,3.08333333333333,4.25,3.11111111111111
"859","4/21/2019 18:42:44","4/21/2019 18:50:02","High threat",4,2.72222222222222,2.25,4.65277777777778
"860","4/21/2019 18:14:14","4/21/2019 18:23:28","High threat",6,4.25,4.75,2.36111111111111
"861","4/21/2019 18:14:14","4/21/2019 18:23:28","High threat",6,4.68055555555556,4.5,2.36111111111111
"862","4/21/2019 16:58:55","4/21/2019 17:03:37","High threat",8,2.61111111111111,5.25,2.09722222222222
"863","4/21/2019 17:25:55","4/21/2019 17:33:48","High threat",6,5.01388888888889,3.25,4.27777777777778
"864","4/21/2019 16:47:51","4/21/2019 17:03:13","High threat",8,3.91666666666667,7,1.22222222222222
"865","4/21/2019 17:02:11","4/21/2019 17:09:35","High threat",3,2.88888888888889,2.25,4.93055555555556
"866","4/21/2019 17:23:53","4/21/2019 17:32:06","High threat",5,3.83333333333333,3.25,4.33333333333333
"867","4/21/2019 17:32:06","4/21/2019 17:40:18","High threat",2,2.19444444444444,1.25,6.54166666666667
"868","4/21/2019 17:32:06","4/21/2019 17:40:18","High threat",2,2.25,1.25,6.59722222222222
"869","4/21/2019 16:49:05","4/21/2019 16:57:08","High threat",2,3.88888888888889,2,5.88888888888889
"870","4/21/2019 17:08:00","4/21/2019 17:13:10","High threat",8,6.33333333333333,4,4.33333333333333
"871","4/21/2019 17:08:00","4/21/2019 17:13:10","High threat",8,6.33333333333333,4.75,4.33333333333333
"872","4/21/2019 17:04:12","4/21/2019 17:11:43","High threat",4,1.76388888888889,1,6.88888888888889
"873","4/21/2019 16:49:50","4/21/2019 16:54:17","High threat",7,4.625,5.25,2.375
"874","4/21/2019 16:49:15","4/21/2019 16:54:10","High threat",3,2.11111111111111,2,5.27777777777778
"875","4/21/2019 18:58:11","4/21/2019 19:00:31","High threat",1,3.69444444444444,3,4.75
"876","4/21/2019 16:50:25","4/21/2019 17:12:34","High threat",3,4.36111111111111,2.25,4.93055555555556
"877","4/21/2019 18:22:56","4/21/2019 18:28:04","High threat",6,5.90277777777778,4.5,2.54166666666667
"878","4/21/2019 16:52:24","4/21/2019 17:00:02","High threat",5,1.55555555555556,2.25,5.30555555555556
"879","4/21/2019 17:25:55","4/21/2019 17:33:48","High threat",6,6.15277777777778,2.75,4.90277777777778
"880","4/21/2019 17:08:56","4/21/2019 17:21:24","High threat",2,3.08333333333333,1,6.5
"881","4/21/2019 17:09:14","4/21/2019 17:16:28","High threat",7,6.83333333333333,6.25,1.65277777777778
"882","4/21/2019 20:21:26","4/21/2019 20:28:35","High threat",2,1.375,1,6.61111111111111
"883","4/21/2019 16:55:31","4/21/2019 17:08:34","High threat",1,3.54166666666667,1,7
"884","4/21/2019 17:08:08","4/21/2019 17:13:11","High threat",4,5.19444444444444,1,6.66666666666667
"885","4/21/2019 16:47:15","4/21/2019 16:58:11","High threat",3,1,2.75,4.97222222222222
"886","4/21/2019 16:48:41","4/21/2019 16:54:50","High threat",6,4.13888888888889,2.5,4.22222222222222
"887","4/21/2019 17:06:17","4/21/2019 17:14:10","High threat",7,4.86111111111111,6,1.83333333333333
"888","4/21/2019 16:50:27","4/21/2019 16:55:41","High threat",1,2.125,1,6.83333333333333
"889","4/21/2019 16:54:40","4/21/2019 17:02:14","High threat",5,5.13888888888889,2,5.63888888888889
"890","4/21/2019 16:46:22","4/21/2019 16:49:00","High threat",4,3.19444444444444,3.5,5.38888888888889
"891","4/21/2019 16:46:22","4/21/2019 16:49:00","High threat",4,3.19444444444444,3.5,5.38888888888889
"892","4/21/2019 20:14:12","4/21/2019 20:25:34","High threat",4,2.44444444444444,1,5.88888888888889
"893","4/21/2019 16:48:57","4/21/2019 16:54:54","High threat",3,5.19444444444444,2.5,4.88888888888889
"894","4/21/2019 16:47:37","4/21/2019 16:57:03","High threat",2,2.38888888888889,1,7
"895","4/21/2019 16:47:37","4/21/2019 16:57:03","High threat",2,2.38888888888889,1,7
"896","4/21/2019 16:58:48","4/21/2019 17:13:32","High threat",5,3.94444444444444,5.75,2.38888888888889
"897","4/21/2019 17:01:55","4/21/2019 17:06:50","High threat",7,2.77777777777778,5.5,2.05555555555556
"898","4/21/2019 17:30:58","4/21/2019 17:35:54","High threat",4,4.94444444444444,1,6.22222222222222
"899","4/21/2019 17:33:30","4/21/2019 17:44:20","High threat",4,4.33333333333333,2,5.66666666666667
"900","4/21/2019 16:51:58","4/21/2019 16:55:48","High threat",5,3.55555555555556,4.5,2.61111111111111
"901","4/21/2019 16:56:23","4/21/2019 17:04:40","High threat",2,2,2,5.72222222222222
"902","4/21/2019 16:56:23","4/21/2019 17:04:40","High threat",2,2.05555555555556,2,5.77777777777778
"903","4/21/2019 17:04:37","4/21/2019 17:24:46","High threat",2,1.90277777777778,1.75,5.77777777777778
"904","4/21/2019 17:04:37","4/21/2019 17:24:46","High threat",2,2.125,1.5,5.52777777777778
"905","4/17/2019 12:27:16","4/17/2019 12:29:11","High threat",8,6.48611111111111,7,1
"906","4/21/2019 17:29:35","4/21/2019 17:36:35","High threat",7,1.66666666666667,6.25,1.70833333333333
"907","4/21/2019 16:52:13","4/21/2019 17:04:37","High threat",2,1.84722222222222,1,6.61111111111111
"908","4/21/2019 16:52:13","4/21/2019 17:04:37","High threat",2,2.15277777777778,1.25,6.48611111111111
"909","4/21/2019 17:01:57","4/21/2019 17:08:44","High threat",7,4.90277777777778,6,1.66666666666667
"910","4/21/2019 17:06:17","4/21/2019 17:14:10","High threat",7,4.86111111111111,6,1.83333333333333
"911","4/21/2019 16:55:14","4/21/2019 16:58:16","High threat",4,4.66666666666667,4.25,3.38888888888889
"912","4/21/2019 16:55:14","4/21/2019 16:58:16","High threat",4,5.59722222222222,4.25,3.38888888888889
"913","4/21/2019 17:06:59","4/21/2019 17:14:03","High threat",5,5.19444444444444,5,2.94444444444444
"914","4/21/2019 16:55:08","4/21/2019 17:00:13","High threat",1,1,1,6.66666666666667
"915","4/21/2019 16:51:55","4/21/2019 16:58:43","High threat",7,6.83333333333333,6.75,1.40277777777778
"916","4/21/2019 17:20:09","4/21/2019 17:38:23","High threat",2,2.94444444444444,1.75,5.98611111111111
"917","4/21/2019 16:50:55","4/21/2019 16:57:51","High threat",7,5.94444444444444,4.5,2.94444444444444
"918","4/21/2019 16:50:55","4/21/2019 16:57:51","High threat",7,5.94444444444444,4.5,2.94444444444444
"919","4/21/2019 16:50:55","4/21/2019 16:57:51","High threat",7,6.06944444444444,4,2.94444444444444
"920","4/21/2019 16:50:55","4/21/2019 16:57:51","High threat",7,6.18055555555556,4,2.94444444444444
"921","4/21/2019 16:50:55","4/21/2019 16:57:51","High threat",7,6.25,4,2.94444444444444
"922","4/21/2019 16:50:55","4/21/2019 16:57:51","High threat",7,6.48611111111111,4.25,3.11111111111111
"923","4/21/2019 16:50:02","4/21/2019 16:57:54","High threat",4,2,3.25,4.76388888888889
"924","4/21/2019 17:03:13","4/21/2019 17:07:41","High threat",7,2.06944444444444,7,1
"925","4/21/2019 16:58:17","4/21/2019 17:11:46","High threat",4,4.11111111111111,4,3.52777777777778
"926","4/21/2019 17:01:45","4/21/2019 17:17:11","High threat",4,4,1,5.94444444444444
"927","4/21/2019 17:14:08","4/21/2019 17:20:01","High threat",8,5.375,5.25,1.97222222222222
"928","4/21/2019 17:14:08","4/21/2019 17:20:01","High threat",8,6.36111111111111,5.75,2.23611111111111
"929","4/21/2019 16:49:50","4/21/2019 16:54:17","High threat",7,4.625,5.25,2.375
"930","4/21/2019 16:51:55","4/21/2019 16:58:43","High threat",7,6.83333333333333,6.75,1.40277777777778
"931","4/21/2019 16:57:21","4/21/2019 17:15:56","High threat",4,2.02777777777778,3.25,4.83333333333333
"932","4/21/2019 19:26:01","4/21/2019 19:47:08","High threat",4,4.16666666666667,2,4.75
"933","4/21/2019 20:05:57","4/21/2019 20:15:31","High threat",2,1.84722222222222,1,6.22222222222222
"934","4/21/2019 20:05:57","4/21/2019 20:15:31","High threat",2,2.13888888888889,1,6.11111111111111
"935","4/21/2019 18:34:22","4/21/2019 18:48:29","High threat",7,6.20833333333333,5.5,2
"936","4/21/2019 17:05:33","4/21/2019 17:12:50","High threat",2,1.40277777777778,1,6.5
"937","4/21/2019 19:25:49","4/21/2019 19:32:47","High threat",6,5.33333333333333,4.75,2.25
"938","4/21/2019 17:08:08","4/21/2019 17:13:11","High threat",4,5.36111111111111,1.25,6.48611111111111
"939","4/21/2019 16:55:31","4/21/2019 17:08:34","High threat",1,2.91666666666667,1,6.83333333333333
"940","4/21/2019 17:07:53","4/21/2019 17:13:06","High threat",8,6.09722222222222,6.25,1.48611111111111
"941","4/21/2019 17:14:13","4/21/2019 17:18:59","High threat",4,4.06944444444444,1.5,5.47222222222222
"942","4/21/2019 18:21:50","4/21/2019 18:27:44","High threat",3,2.76388888888889,1.5,4.97222222222222
"943","4/21/2019 18:21:50","4/21/2019 18:27:44","High threat",3,2.76388888888889,1.5,5.19444444444444
"944","4/21/2019 18:21:50","4/21/2019 18:27:44","High threat",3,2.76388888888889,1.5,4.97222222222222
"945","4/21/2019 18:21:50","4/21/2019 18:27:44","High threat",3,2.91666666666667,1.25,5.31944444444444
"946","4/21/2019 17:05:54","4/21/2019 17:29:59","High threat",7,4.38888888888889,5.5,2.52777777777778
"947","4/21/2019 16:53:12","4/21/2019 16:58:54","High threat",4,2.25,3.25,4.44444444444444
"948","4/21/2019 17:03:29","4/21/2019 17:09:35","High threat",7,4.58333333333333,5.25,2.45833333333333
"949","4/21/2019 17:02:54","4/21/2019 17:10:14","High threat",7,4.83333333333333,6.5,1.80555555555556
"950","4/21/2019 17:20:40","4/21/2019 17:27:37","High threat",8,6.26388888888889,5.5,2.19444444444444
"951","4/21/2019 17:20:40","4/21/2019 17:27:37","High threat",8,6.43055555555556,6,1.94444444444444
"952","4/21/2019 16:57:22","4/21/2019 17:30:47","High threat",7,4.94444444444444,5.75,1.95833333333333
"953","4/21/2019 18:34:22","4/21/2019 18:48:29","High threat",7,6.04166666666667,5.5,2.05555555555556
"954","4/21/2019 16:55:31","4/21/2019 17:08:34","High threat",1,4.26388888888889,1,7
"955","4/21/2019 20:27:04","4/21/2019 20:31:21","High threat",8,6.30555555555556,7,1
"956","4/21/2019 20:27:04","4/21/2019 20:31:21","High threat",8,6.54166666666667,7,1
"957","4/21/2019 19:35:11","4/21/2019 19:38:13","High threat",4,2.51388888888889,1,5.83333333333333
"958","4/21/2019 16:46:13","4/21/2019 16:51:09","High threat",8,5.79166666666667,6,1.77777777777778
"959","4/21/2019 17:01:45","4/21/2019 17:17:11","High threat",4,4.05555555555556,1,5.94444444444444
"960","4/21/2019 17:05:19","4/21/2019 17:14:03","High threat",3,2.16666666666667,1,6.44444444444444
"961","4/21/2019 16:47:37","4/21/2019 16:51:46","High threat",8,5.75,3.25,4
"962","4/21/2019 17:22:04","4/21/2019 17:25:31","High threat",4,4.61111111111111,1,6.66666666666667
"963","4/21/2019 17:02:54","4/21/2019 17:15:28","High threat",5,4.69444444444444,2.5,5.63888888888889
"964","4/21/2019 17:09:14","4/21/2019 17:16:28","High threat",7,6.83333333333333,6,2.05555555555556
"965","4/21/2019 16:58:17","4/21/2019 17:11:46","High threat",4,3.61111111111111,4.25,3.52777777777778
"966","4/21/2019 16:54:08","4/21/2019 17:00:38","High threat",2,1.88888888888889,1,6.83333333333333
"967","4/21/2019 16:54:08","4/21/2019 17:00:38","High threat",2,2,1,6.83333333333333
"968","4/21/2019 17:17:02","4/21/2019 17:21:31","High threat",7,5,7,1.11111111111111
"969","4/21/2019 16:51:36","4/21/2019 16:58:59","High threat",8,3.83333333333333,6.5,1.69444444444444
"970","4/21/2019 17:22:12","4/21/2019 17:31:00","High threat",8,6.43055555555556,7,1
"971","4/21/2019 17:22:12","4/21/2019 17:31:00","High threat",8,6.43055555555556,7,1
"972","4/21/2019 16:54:24","4/21/2019 17:00:03","High threat",7,4.88888888888889,5.25,2.38888888888889
"973","4/21/2019 16:52:29","4/21/2019 17:26:22","High threat",7,3.97222222222222,4.25,3.93055555555556
"974","4/21/2019 16:57:15","4/21/2019 17:02:30","High threat",8,6.36111111111111,5.25,2.54166666666667
"975","4/21/2019 16:46:38","4/21/2019 16:52:03","High threat",1,3.38888888888889,1.5,6.75
"976","4/21/2019 17:37:29","4/21/2019 17:46:21","High threat",7,4.94444444444444,6,2.11111111111111
"977","4/21/2019 17:06:01","4/21/2019 17:18:55","High threat",4,2,2,5.33333333333333
"978","4/21/2019 17:07:51","4/21/2019 17:13:59","High threat",2,2.48611111111111,1,7
"979","4/21/2019 17:07:51","4/21/2019 17:13:59","High threat",2,2.48611111111111,1,7
"980","4/21/2019 17:07:51","4/21/2019 17:13:59","High threat",2,2.48611111111111,1,7
"981","4/21/2019 17:07:51","4/21/2019 17:13:59","High threat",2,2.48611111111111,1,7
"982","4/21/2019 16:51:16","4/21/2019 17:02:40","High threat",2,2.55555555555556,2.25,5.70833333333333
"983","4/21/2019 16:51:16","4/21/2019 17:02:40","High threat",2,2.66666666666667,2.25,5.70833333333333
"984","4/21/2019 16:46:48","4/21/2019 16:53:06","High threat",5,2.91666666666667,5,2.55555555555556
"985","4/21/2019 17:20:40","4/21/2019 17:27:37","High threat",8,5.47222222222222,5.75,2.125
"986","4/21/2019 17:20:40","4/21/2019 17:27:37","High threat",8,5.83333333333333,5.75,2.125
"987","4/21/2019 18:22:56","4/21/2019 18:28:04","High threat",6,5.16666666666667,5.25,2.48611111111111
"988","4/21/2019 18:23:10","4/21/2019 18:28:56","High threat",3,1.52777777777778,2,5.11111111111111
"989","4/21/2019 16:58:57","4/21/2019 17:01:13","High threat",3,3.94444444444444,3.75,4.5
"990","4/21/2019 16:49:44","4/21/2019 16:54:57","High threat",7,6.01388888888889,4.25,2.72222222222222
"991","4/21/2019 17:02:52","4/21/2019 17:07:56","High threat",7,3.11111111111111,4.5,2.97222222222222
"992","4/21/2019 17:03:04","4/21/2019 17:17:06","High threat",7,1.88888888888889,7,1
"993","4/21/2019 16:54:07","4/21/2019 17:01:03","High threat",7,2.18055555555556,6.25,1.81944444444444
"994","4/21/2019 16:58:31","4/21/2019 17:15:37","High threat",1,1.38888888888889,1,6.94444444444444
"995","4/21/2019 16:58:31","4/21/2019 17:15:37","High threat",1,1.44444444444444,1,6.88888888888889
"996","4/21/2019 17:04:07","4/21/2019 17:13:56","High threat",5,3.05555555555556,3.5,4.58333333333333
"997","4/21/2019 16:52:13","4/21/2019 17:04:37","High threat",2,1.72222222222222,1,6.61111111111111
"998","4/21/2019 16:50:42","4/21/2019 17:03:04","High threat",5,1.66666666666667,4,2.44444444444444
"999","4/21/2019 16:50:56","4/21/2019 17:06:32","High threat",2,1.125,1,6.5
"1000","4/21/2019 16:48:04","4/21/2019 16:56:32","High threat",8,5.65277777777778,7,1.05555555555556
"1001","4/21/2019 16:51:55","4/21/2019 16:58:43","High threat",7,6.48611111111111,7,1.05555555555556
"1002","4/21/2019 17:15:39","4/21/2019 17:21:37","High threat",7,4.80555555555556,6,1.88888888888889
"1003","4/21/2019 16:53:25","4/21/2019 16:57:31","High threat",5,3.61111111111111,5,3.80555555555556
"1004","4/21/2019 16:47:43","4/21/2019 16:51:38","High threat",8,5.52777777777778,4.25,2.83333333333333
"1005","4/21/2019 17:17:02","4/21/2019 17:21:31","High threat",7,5,7,1.11111111111111
